"407","돼지불고기","저녁 반찬 뭐 해먹을까? 오늘 저녁 반찬으로 딱 어울리는 요리. 돼지불고기를 준비해보세요.","3020001","한식","3010022","볶음","30분","220Kcal","2인분","초보환영","돼지고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/112900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=407
"406","녹두죽","건강에 좋은 죽을 요리해보세요. 입맛이 없을때 한그릇 뚝딱!","3020001","한식","3010001","밥","60분","280Kcal","2인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/112400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=406
"405","간장게장","담백하고 짜지 않은 간장게장을 만들어보세요. 밥도둑이 따로 없답니다.","3020001","한식","3010008","밑반찬/김치","60분","136Kcal","2인분","보통","어류/패류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/111900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=405
"404","해물샤브샤브","온가족이 둘러 앉아 해물을 육수에 퐁당퐁당! 간단하게 준비하여 푸짐하게 드실 수 있답니다","3020003","일본","3010017","찌개/전골/스튜","30분","296Kcal","2인분","초보환영","어류/패류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/111500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=404
"403","불고기꽃만두","치자로 예쁜 색깔을 내어 특별한 만두를 만들어 보세요.","3020009","퓨전","3010016","만두/면류","30분","421Kcal","2인분","초보환영","쇠고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/110800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=403
"402","쟁반라면","푸짐한 쟁반라면을 만들어 보세요. 꼬들꼬들하게 라면을 삶아서 아삭한 야채와 함께 준비하며 더욱 맛있는 요리가 되지요~","3020001","한식","3010016","만두/면류","40분","415Kcal","2인분","초보환영","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/110400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=402
"401","부추잡채","향긋하고 먹음직스런 싱싱한 부추를 깨끗한 맛이 담긴 청정원 굴소스로 요리해보세요~","3020001","한식","3010022","볶음","30분","206Kcal","2인분","초보환영","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/110300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=401
"400","오징어볶음과소면","매콤하게 고추장과 고춧가루를 넣어 술안주로 너무 좋은 오징어볶음을 만들어보세요.","3020001","한식","3010022","볶음","30분","236Kcal","2인분","초보환영","어류/패류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/110100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=400
"399","참치김치찌개","간단하고 쉬운 참치김치찌개를 만들어 보세요. 얼큰한 맛을 더하려면 고춧가루를 좀 더 넣어주세요~","3020001","한식","3010017","찌개/전골/스튜","30분","186Kcal","2인분","초보환영","채소류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/109900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=399
"398","연어오픈샌드위치","고급스러운 연어로 맛있는 샌드위치를 만들어 보세요. 도시락으로 너무 좋아요^^","3020002","서양","3010020","샌드위치/햄버거","30분","399Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/109500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=398
"397","떡꼬치","맛있는 떡꼬치를 집에서 만들어 보세요. 아이들이 너무 좋아하는 간식이랍니다.","3020001","한식","3010004","구이","30분","299Kcal","4인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/109300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=397
"396","오징어섞어찌개","얼큰한 오징어에 여러가지 채소를 넣어 맛나게 끓여보세요. 모시조개가 시원한 맛을 더해준답니다.","3020001","한식","3010017","찌개/전골/스튜","30분","369Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/108800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=396
"395","어묵볶음","얼큰한 김치와 어묵을 같이 볶아보세요. 어묵은 일단 기름을 한번 빼고 김치와 같이 볶아줍니다.","3020001","한식","3010022","볶음","30분","138Kcal","2인분","초보환영","가공식품류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/108700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=395
"394","닭가슴살해파리샐러드","영양많은 닭살에 새콤달콤 해파리를 넣어 맛있게 무쳐보세요. 손님 상차림으로 안성맞춤!","3020001","한식","3010007","나물/생채/샐러드","30분","198Kcal","2인분","초보환영","닭고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/108600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=394
"393","골뱅이볶음","색다른 골뱅이볶음을 만들어 보세요. 술안주로 아주 그만이지요.","3020001","한식","3010022","볶음","30분","255Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/108200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=393
"392","가지튀김","가지에 갈은 돼지고기를 넣어 바삭하게 튀겨보세요. 머스터드 드레싱을 곁들이면 더 맛있는 요리가 되지요.","3020001","한식","3010005","튀김/커틀릿","30분","364Kcal","2인분","초보환영","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/107600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=392
"391","김치홍합국","김치의 시원한 맛에 홍합을 넣어 한소끔 끓여 준비해보세요. 속풀이 음식으로 안성맞춤!","3020001","한식","3010002","국","30분","129Kcal","2인분","초보환영","채소류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/107300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=391
"390","라조육","라조육의 라조는 고추를, 육은 돼지고기를 양념해 튀겨서 매운맛을 낸 음식이랍니다.","3020004","중국","3010005","튀김/커틀릿","30분","412Kcal","2인분","초보환영","돼지고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/107100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=390
"389","양상추참치샐러드","아삭하게 씹히는 양상추 위에 맛있게 묻힌 참치 샐러드를~","3020002","서양","3010007","나물/생채/샐러드","20분","271Kcal","2인분","초보환영","가공식품류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/106700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=389
"388","조기찜","영양가 풍부한 조기로 맛있는 찜을 만들어 보세요. 반찬으로 너무 좋답니다~","3020001","한식","3010006","찜","30분","297Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/106400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=388
"387","동래파전","식구들이 둘러 앉아 맛있는 동래파전을 만들어 드셔보세요. 오붓한 정감과 함께 맛을 느껴보세요.","3020001","한식","3010018","부침","30분","421Kcal","2인분","초보환영","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/106200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=387
"386","버섯매운탕","얼큰한 국물에 영양가 많은 버섯을 넣어 요리해보세요. 마지막에는 밥을 넣어 볶음밥까지 먹을 수있답니다.","3020001","한식","3010016","만두/면류","60분","312Kcal","2인분","보통","버섯류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/105500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=386
"385","우묵냉채","더운 여름에는 시원한 우묵냉채를 만들어 보세요. 입맛이 확 당긴답니다~","3020001","한식","3010007","나물/생채/샐러드","20분","78Kcal","2인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/104600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=385
"384","순두부","따뜻한 김이 모락모락 나는 순두부에 감칠맛나는 간장양념을 살짝 비벼 먹는 그 맛~","3020001","한식","3010017","찌개/전골/스튜","50분","630Kcal","4인분","보통","콩류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/103900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=384
"383","마파두부덮밥","매콤한 두반장 소스에 부드러운 두부의 감칠맛~ 따끈한 밥위에 얹어 내세요.","3020004","중국","3010001","밥","30분","485Kcal","3인분","보통","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/103400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=383
"382","채소영양밥","견과류를 이용한 구수하고 맛있는 영양밥을 만들어 보아요.","3020001","한식","3010001","밥","50분","362Kcal","2인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/102600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=382
"381","오징어삼겹살볶음","육류와 해산물의 환상적인 조합! 매콤하니 좋아요~","3020001","한식","3010022","볶음","30분","325Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/102500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=381
"380","볶음우동","매콤한 소스를 쫄깃한 우동면에 뿌려드세요. 아삭하게 씹히는 야채가 들어가 더욱 맛있답니다.","3020003","일본","3010016","만두/면류","30분","312Kcal","2인분","초보환영","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/101600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=380
"379","돈까스덮밥","바삭하게 튀긴 돈까스를 밥위에 얹어서 드셔보세요. 아주 별미랍니다.","3020003","일본","3010001","밥","30분","498Kcal","2인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/101500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=379
"378","토마토해산물스파게티","시원하고 영양이 풍부한 해산물로 스파게티를 만들었답니다. 새콤달콤 토마토 소스를 만들어 쫄깃한 스파게티에 솔솔~","3020006","이탈리아","3010016","만두/면류","30분","356Kcal","2인분","초보환영","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/101000.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=378
"377","장어계란말이","부드러운 계란에 장어를 넣어 말았답니다. 조금은 특별한 맛이 느껴지고요.","3020003","일본","3010008","밑반찬/김치","30분","311Kcal","2인분","초보환영","알류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/100500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=377
"376","장어덮밥","더운 여름이 다가오고 있어요. 몸보신을 위해서 맛난 장어덮밥을 만들어 보세요.","3020003","일본","3010001","밥","30분","412Kcal","2인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/100300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=376
"375","모듬전","담백하고 맛있는 감자전과 향이 너무 좋은 깻잎전. 달콤한 양파로 맛있는 전을 부쳐보세요.","3020001","한식","3010018","부침","30분","210Kcal","2인분","초보환영"," "," ","http://file.okdab.com/UserFiles/searching/recipe/100200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=375
"374","해초무침","상큼한 사과 소스에 신선한 해초를 담아 맛있는 산뜻한 샐러드를 만들어 보세요.","3020003","일본","3010007","나물/생채/샐러드","20분","95Kcal","2인분","초보환영","해조류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/100100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=374
"373","꽃게해물탕","매콤하고 시원한 국물의 꽃게탕. 젓가락으로 꽃게살을 쏙쏙 빼먹는 맛은 별미랍니다.","3020001","한식","3010017","찌개/전골/스튜","30분","145Kcal","2인분","보통","어류/패류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/099900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=373
"372","쇠고기버섯덮밥","간단하게 고급스러운 소바정식을 맛볼 수있다면 여러가지 버섯이 들어가 더욱 맛있답니다.","3020003","일본","3010001","밥","30분","385Kcal","2인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/098900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=372
"371","소바정식","쫄깃한 모밀에 시원한 소스를 곁들여 먹으면 정말 맛있어요. 특히 여성분들이 너무 좋아한답니다!","3020003","일본","3010016","만두/면류","20분","392Kcal","2인분","초보환영","밀가루","5,000원","http://file.okdab.com/UserFiles/searching/recipe/098800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=371
"370","샤브샤브","깔끔하고 간편한 요리를 하고 싶을때 샤브샤브 어떠세요?","3020003","일본","3010017","찌개/전골/스튜","30분","220Kcal","2인분","초보환영","쇠고기류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/098700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=370
"369","채소스프","토마토 소스의 깔끔하고 부드러운 스프~","3020002","서양","3010001","밥","30분","265Kcal","2인분","초보환영","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/097800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=369
"368","해산물두부수프","신선한 새우와 오징어등의 해산물의 단백한 국물맛을 느껴보세요.","3020004","중국","3010001","밥","30분","295Kcal","2인분","초보환영","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/096600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=368
"367","깐풍새우","매콤하고 새콤한 새우요리!! 손님접대용으로 그만이랍니다^^","3020004","중국","3010005","튀김/커틀릿","40분","286Kcal","2인분","보통","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/096200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=367
"366","연어알초밥","입안에서 톡톡 터지는 연어알을 초밥위에 예쁘게 장식하세요!","3020003","일본","3010001","밥","30분","261Kcal","1인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/095900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=366
"365","돈부리","달짝지근하면서 짭조름하면서 구수하면서  일본의 돈부리한그릇 한번 드셔보세요~","3020003","일본","3010001","밥","30분","456Kcal","2인분","보통","쇠고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/095700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=365
"364","콩나물미나리무침","오물조물 콩나물에 향긋한 미나리를 넣어 무쳐보세요. 미나리의 초록색에 아삭한 콩나물이 너무 잘 어울린답니다.","3020001","한식","3010008","밑반찬/김치","20분","75Kcal","2인분","초보환영","채소류","2,000원","http://file.okdab.com/UserFiles/searching/recipe/095300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=364
"363","만두샐러드","만두를 바삭하게튀겨 신선한 야채와 샐러드를 만들어보세요..달콤한 허니머스터드 드레싱을 곁들여 먹으면 더욱 맛있답니다.","3020009","퓨전","3010007","나물/생채/샐러드","30분","370Kcal","2인분","초보환영","가공식품류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/095200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=363
"362","화전","옛부터 내려오는 음식이죠? 꽃을 전 위에 살짝~","3020001","한식","3010013","떡/한과","30분","230Kcal","2인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/094200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=362
"361","무초김치","맵지 않은 김치를 한번 만들어 볼까요?","3020001","한식","3010008","밑반찬/김치","30분","246Kcal","3인분","초보환영","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/094000.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=361
"360","오곡주먹밥","밥맛없어 하는 아이들의 눈길을 끌어 보세요.","3020001","한식","3010001","밥","30분","349Kcal","2인분","초보환영","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/093600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=360
"359","캘리포니아롤","게를 가지고 피크닉에 갈 수는 없을까요? 확인해 보세요^^","3020003","일본","3010001","밥","60분","387Kcal","2인분","보통","곡류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/092700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=359
"358","삼색태극말이초밥","피크닉을 위해 준비할 수 있는 깜찍한 요리.","3020003","일본","3010001","밥","30분","345Kcal","2인분","보통","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/092500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=358
"357","그린파스타","색다를 음식을 식사로 하고 싶을 때 도전해 보세요.. 색다른 맛에 반하실 꺼예요.","3020006","이탈리아","3010016","만두/면류","30분","423Kcal","2인분","초보환영","밀가루","20,000원","http://file.okdab.com/UserFiles/searching/recipe/091300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=357
"356","제육겨자쌈","영양가 많게 쌈을 먹고 싶을때~","3020001","한식","3010007","나물/생채/샐러드","60분","155Kcal","2인분","보통","돼지고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/090400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=356
"355","시금치된장죽","다시마와 가쓰오부시를 우려낸 국물에 왜된장을 살살 풀어 데쳐낸 시금치를 넣어 만든 된장국에 쌀을 넣어 만든 죽이에요.","3020001","한식","3010001","밥","30분","185Kcal","2인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/090300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=355
"354","고구마그라탱","고구마로 만든 별미디저트를 소개할게요. 찐고구마와 생크림, 치즈를 섞어 피자치즈를 뿌려 다시 고소하게 구워낸 고구마그라탱 별미중에 별미랍니다!!","3020002","서양","3010019","그라탕/리조또","30분","196Kcal","2인분","초보환영","곡류"," ","http://file.okdab.com/UserFiles/searching/recipe/090100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=354
"353","두부두루치기","두부로 두루치기를 만들때는 두부의 모양에 신경써 주세요^^","3020001","한식","3010022","볶음","20분","198Kcal","2인분","초보환영","콩류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/089800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=353
"352","고등어된장조림","조림 고등어도 맛있지만 곁들여진 무에 간이 배면 더욱더 맛있죠.","3020001","한식","3010003","조림","40분","192Kcal","2인분","보통","어류/패류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/089500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=352
"351","무나물","무를 담백하게 볶아봤어요. 어때요 맛있죠?","3020001","한식","3010007","나물/생채/샐러드","20분","43Kcal","2인분","초보환영","채소류","2,000원","http://file.okdab.com/UserFiles/searching/recipe/089400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=351
"350","월남쌈","베트남 음식이 생소하시다구요?? 이 방법대로만 하면 OK!","3020005","동남아시아","3010007","나물/생채/샐러드","30분","295Kcal","2인분","보통","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/089100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=350
"349","해물스파게티","레스토랑에서 즐기던 스파게티! 이젠 집에서도 즐겨보세요~ 홍합 골라 먹는 재미가 솔솔~","3020002","서양","3010016","만두/면류","30분","523Kcal","2인분","초보환영","어류/패류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/088800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=349
"348","단호박튀김","아이들이 호박은 싫어하죠? 튀겨내면 아이들이 정말~ 좋아합니다!","3020001","한식","3010005","튀김/커틀릿","30분","157Kcal","2인분","초보환영","채소류","3,000원","http://file.okdab.com/UserFiles/searching/recipe/088500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=348
"347","파래무침","해조류가 다이어트에 좋은거 알고계시죠? 새콤 달콤하게 무쳐보세요.","3020001","한식","3010008","밑반찬/김치","20분","38Kcal","2인분","초보환영","해조류","2,000원","http://file.okdab.com/UserFiles/searching/recipe/088400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=347
"346","안심스테이크","기념일날 분위기 있게 스테이크를 집에서 만들어 보세요.","3020002","서양","3010009","양식","40분","250Kcal","2인분","보통","쇠고기류","20,000원","http://file.okdab.com/UserFiles/searching/recipe/088300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=346
"345","해물국시","해물이 듬뿍 들어가서 너무 너무 시원해요.","3020001","한식","3010016","만두/면류","60분","295Kcal","2인분","보통","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/088200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=345
"344","무생채","새콤달콤하게 무쳐서 밥상위에 올려 놓으면 인기 짱!","3020001","한식","3010007","나물/생채/샐러드","20분","55Kcal","2인분","초보환영","채소류","2,000원","http://file.okdab.com/UserFiles/searching/recipe/088000.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=344
"343","오징어젓갈","밥도둑의 대표명사!","3020001","한식","3010008","밑반찬/김치","40분","54Kcal","2인분","초보환영","어류/패류","3,000원","http://file.okdab.com/UserFiles/searching/recipe/087600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=343
"342","꽁치구이","꽁치를 가장 신선하게 맛있게 먹을 수 있답니다. 소금을 적당하게 뿌려서 그릴에 구워 바로 드세요~!","3020001","한식","3010004","구이","20분","183Kcal","2인분","초보환영","어류/패류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/087500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=342
"341","호박양파국","매일 먹는 국이 지겨우시다면 호박과 양파를 넣어서 색다른 국을 끓여 보세요.","3020001","한식","3010002","국","20분","73Kcal","2인분","초보환영","채소류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/087400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=341
"340","상추채소무침","상추채소무침에 된장을 넣고 밥비벼 먹어보세요~","3020001","한식","3010007","나물/생채/샐러드","20분","85Kcal","2인분","초보환영","채소류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/087100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=340
"339","인절미","옛날처럼 큰 절구는 없어도 조그마한 절구로 인절미를 만들어 보세요.","3020001","한식","3010013","떡/한과","60분","175Kcal","1인분","초보환영","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/086900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=339
"338","콩나물비빔밥","콩나물을 넣은 맛있는 비빔밥을 만들어 보세요. 아삭하게 씹히는 콩나물 맛이 정말 색다르답니다.","3020001","한식","3010001","밥","40분","385Kcal","1인분","보통","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/086800.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=338
"337","계란찜","여러가지 야채들과 완전단백식품 계란으로 간단한 찜요리를 해보세요~ 부드러운 아침식사로 너무 좋아요!","3020001","한식","3010006","찜","20분","98Kcal","2인분","초보환영","알류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/086700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=337
"336","치킨수프","속이 더부룩할때는 간단한 수프로 속을 편하게 지켜주세요! 수프 한 그릇이 든든한 한끼가 된답니다.","3020004","중국","3010001","밥","40분","275Kcal","2인분","보통","닭고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/086600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=336
"335","마늘빵","마늘빵을 집에서 정성스럽게 만들어 보세요.","3020002","서양","3010014","빵/과자","20분","276Kcal","2인분","초보환영","밀가루","5,000원","http://file.okdab.com/UserFiles/searching/recipe/086300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=335
"334","감자수프","감자를 맛있게 갈아 따끈하고 부드러운 수프를 즐겨보세요~","3020002","서양","3010001","밥","40분","265Kcal","2인분","보통","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/086200.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=334
"333","기스면","특이한 면 요리를 원하신다면, 결코 어렵지 않은 조리법으로 특이한 음식을 맛볼 수 있답니다!","3020004","중국","3010016","만두/면류","30분","189Kcal","2인분","보통","밀가루","10,000원","http://file.okdab.com/UserFiles/searching/recipe/086000.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=333
"332","충무김밥","김밥에 오징어 초무침을 곁들여보세요~","3020001","한식","3010001","밥","50분","450Kcal","2인분","보통","곡류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/085500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=332
"331","고추부각","고추의 매운맛이 사라지고 바삭한 맛이 탄생했어요~","3020001","한식","3010005","튀김/커틀릿","30분","110Kcal","2인분","어려움","채소류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/084900.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=331
"330","불고기찹쌀구이","부드러운 육질에 찹쌀로 쫄깃함을 입힌 불고기 찹쌀구이! 오늘의 별식으로 어떠신가요?","3020001","한식","3010004","구이","30분","268Kcal","2인분","보통","쇠고기류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/084700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=330
"329","대구탕","얼큰한 국물에 담백한 생선을 넣어 보글보글 맛있게 끓였어요. 추운 날씨에 한 그릇 뚝딱!","3020001","한식","3010002","국","30분","170Kcal","2인분","보통","어류/패류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/084400.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=329
"328","모듬채소볶음","모듬 채소들이 다 모였습니다! 수분이 생기지 않게 얼른 볶아 삼삼하게 간해주세요~","3020002","서양","3010022","볶음","20분","165Kcal","2인분","초보환영","채소류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/084100.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=328
"327","오징어덮밥","쫄깃한 오징어와 매콤한 양념의 환상조합으로 밥 한 공기 뚝딱!","3020001","한식","3010001","밥","30분","445Kcal","2인분","보통","곡류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/083700.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=327
"326","홍합미역국","홍합의 시원한 맛이 미역국의 맛을 한층 더해준답니다.","3020001","한식","3010002","국","20분","80Kcal","4인분","보통","해조류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/083500.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=326
"325","양송이버섯죽","아침식사로도 환자식으로도 좋습니다!","3020001","한식","3010001","밥","30분","224Kcal","2인분","초보환영","버섯류","10,000원","http://file.okdab.com/UserFiles/searching/recipe/083300.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=325
"324","애호박무침","새우젓을 첨가해 애호박을 무쳐보세요~ 밥반찬으로 좋습니다.","3020001","한식","3010022","볶음","15분","85Kcal","3인분","초보환영","채소류","3,000원","http://file.okdab.com/UserFiles/searching/recipe/083000.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=324
"323","오징어도라지생채","도라지의 아삭함과 오징어의 고소함을 같이 느껴 보세요.","3020001","한식","3010007","나물/생채/샐러드","30분","140Kcal","2인분","초보환영","어류/패류","5,000원","http://file.okdab.com/UserFiles/searching/recipe/082600.jpg",http://www.okdab.com/consumer/recipe/recipeView.do?recipeSn=323
